,Port Name,State,Port Code,Border,Date,Measure,Value,Location,WeatherURL,Max_Avg_Temp,Avg_Avg_Temp,Min_Avg_Temp
0,maida,North Dakota,3416,US-Canada Border,12/1/2018 0:00,Trucks,170,POINT (-98.36953 48.98568),https://www.wunderground.com/history/monthly/us/nd/maida/KDVL,32.24,32.01,31.72
1,maida,North Dakota,3416,US-Canada Border,12/1/2018 0:00,Truck Containers Empty,162,POINT (-98.36953 48.98568),https://www.wunderground.com/history/monthly/us/nd/maida/KDVL,32.24,32.01,31.72
2,maida,North Dakota,3416,US-Canada Border,12/1/2018 0:00,Personal Vehicles,402,POINT (-98.36953 48.98568),https://www.wunderground.com/history/monthly/us/nd/maida/KDVL,32.24,32.01,31.72
3,maida,North Dakota,3416,US-Canada Border,12/1/2018 0:00,Personal Vehicle Passengers,909,POINT (-98.36953 48.98568),https://www.wunderground.com/history/monthly/us/nd/maida/KDVL,32.24,32.01,31.72
4,maida,North Dakota,3416,US-Canada Border,12/1/2018 0:00,Truck Containers Full,8,POINT (-98.36953 48.98568),https://www.wunderground.com/history/monthly/us/nd/maida/KDVL,32.24,32.01,31.72
5,douglas,Arizona,2601,US-Mexico Border,12/1/2018 0:00,Buses,210,POINT (-109.54472 31.344439999999995),https://www.wunderground.com/history/monthly/us/az/douglas/KDUG,52.92,51.04,49.38
6,douglas,Arizona,2601,US-Mexico Border,12/1/2018 0:00,Bus Passengers,2360,POINT (-109.54472 31.344439999999995),https://www.wunderground.com/history/monthly/us/az/douglas/KDUG,52.92,51.04,49.38
7,douglas,Arizona,2601,US-Mexico Border,12/1/2018 0:00,Personal Vehicles,137719,POINT (-109.54472 31.344439999999995),https://www.wunderground.com/history/monthly/us/az/douglas/KDUG,52.92,51.04,49.38
8,douglas,Arizona,2601,US-Mexico Border,12/1/2018 0:00,Pedestrians,85434,POINT (-109.54472 31.344439999999995),https://www.wunderground.com/history/monthly/us/az/douglas/KDUG,52.92,51.04,49.38
9,douglas,Arizona,2601,US-Mexico Border,12/1/2018 0:00,Trucks,2111,POINT (-109.54472 31.344439999999995),https://www.wunderground.com/history/monthly/us/az/douglas/KDUG,52.92,51.04,49.38
10,douglas,Arizona,2601,US-Mexico Border,12/1/2018 0:00,Truck Containers Full,1560,POINT (-109.54472 31.344439999999995),https://www.wunderground.com/history/monthly/us/az/douglas/KDUG,52.92,51.04,49.38
11,douglas,Arizona,2601,US-Mexico Border,12/1/2018 0:00,Truck Containers Empty,551,POINT (-109.54472 31.344439999999995),https://www.wunderground.com/history/monthly/us/az/douglas/KDUG,52.92,51.04,49.38
12,douglas,Arizona,2601,US-Mexico Border,12/1/2018 0:00,Personal Vehicle Passengers,253398,POINT (-109.54472 31.344439999999995),https://www.wunderground.com/history/monthly/us/az/douglas/KDUG,52.92,51.04,49.38
13,presidio,Texas,2403,US-Mexico Border,12/1/2018 0:00,Bus Passengers,238,POINT (-104.37167 29.56056),https://www.wunderground.com/history/monthly/us/tx/presidio/MMCU,,,
14,presidio,Texas,2403,US-Mexico Border,12/1/2018 0:00,Buses,139,POINT (-104.37167 29.56056),https://www.wunderground.com/history/monthly/us/tx/presidio/MMCU,,,
15,presidio,Texas,2403,US-Mexico Border,12/1/2018 0:00,Trucks,917,POINT (-104.37167 29.56056),https://www.wunderground.com/history/monthly/us/tx/presidio/MMCU,,,
16,presidio,Texas,2403,US-Mexico Border,12/1/2018 0:00,Pedestrians,34385,POINT (-104.37167 29.56056),https://www.wunderground.com/history/monthly/us/tx/presidio/MMCU,,,
17,presidio,Texas,2403,US-Mexico Border,12/1/2018 0:00,Personal Vehicle Passengers,133930,POINT (-104.37167 29.56056),https://www.wunderground.com/history/monthly/us/tx/presidio/MMCU,,,
18,presidio,Texas,2403,US-Mexico Border,12/1/2018 0:00,Personal Vehicles,61806,POINT (-104.37167 29.56056),https://www.wunderground.com/history/monthly/us/tx/presidio/MMCU,,,
19,presidio,Texas,2403,US-Mexico Border,12/1/2018 0:00,Truck Containers Empty,175,POINT (-104.37167 29.56056),https://www.wunderground.com/history/monthly/us/tx/presidio/MMCU,,,
20,presidio,Texas,2403,US-Mexico Border,12/1/2018 0:00,Truck Containers Full,744,POINT (-104.37167 29.56056),https://www.wunderground.com/history/monthly/us/tx/presidio/MMCU,,,
21,anacortes,Washington,3010,US-Canada Border,12/1/2018 0:00,Personal Vehicle Passengers,5350,POINT (-122.61738999999999 48.49988),https://www.wunderground.com/history/monthly/us/wa/anacortes/KORS,45.93,44.56,42.78
22,anacortes,Washington,3010,US-Canada Border,12/1/2018 0:00,Personal Vehicles,2290,POINT (-122.61738999999999 48.49988),https://www.wunderground.com/history/monthly/us/wa/anacortes/KORS,45.93,44.56,42.78
23,brownsville,Texas,2301,US-Mexico Border,12/1/2018 0:00,Truck Containers Full,9871,POINT (-97.49722 25.90139),https://www.wunderground.com/history/monthly/us/tx/brownsville/KBRO,66.42,64.91,62.67
24,brownsville,Texas,2301,US-Mexico Border,12/1/2018 0:00,Rail Containers Empty,6438,POINT (-97.49722 25.90139),https://www.wunderground.com/history/monthly/us/tx/brownsville/KBRO,66.42,64.91,62.67
25,brownsville,Texas,2301,US-Mexico Border,12/1/2018 0:00,Trucks,18678,POINT (-97.49722 25.90139),https://www.wunderground.com/history/monthly/us/tx/brownsville/KBRO,66.42,64.91,62.67
26,brownsville,Texas,2301,US-Mexico Border,12/1/2018 0:00,Pedestrians,268993,POINT (-97.49722 25.90139),https://www.wunderground.com/history/monthly/us/tx/brownsville/KBRO,66.42,64.91,62.67
27,brownsville,Texas,2301,US-Mexico Border,12/1/2018 0:00,Personal Vehicle Passengers,910576,POINT (-97.49722 25.90139),https://www.wunderground.com/history/monthly/us/tx/brownsville/KBRO,66.42,64.91,62.67
28,brownsville,Texas,2301,US-Mexico Border,12/1/2018 0:00,Bus Passengers,4428,POINT (-97.49722 25.90139),https://www.wunderground.com/history/monthly/us/tx/brownsville/KBRO,66.42,64.91,62.67
29,brownsville,Texas,2301,US-Mexico Border,12/1/2018 0:00,Trains,67,POINT (-97.49722 25.90139),https://www.wunderground.com/history/monthly/us/tx/brownsville/KBRO,66.42,64.91,62.67
30,brownsville,Texas,2301,US-Mexico Border,12/1/2018 0:00,Buses,537,POINT (-97.49722 25.90139),https://www.wunderground.com/history/monthly/us/tx/brownsville/KBRO,66.42,64.91,62.67
31,brownsville,Texas,2301,US-Mexico Border,12/1/2018 0:00,Rail Containers Full,722,POINT (-97.49722 25.90139),https://www.wunderground.com/history/monthly/us/tx/brownsville/KBRO,66.42,64.91,62.67
32,brownsville,Texas,2301,US-Mexico Border,12/1/2018 0:00,Personal Vehicles,408228,POINT (-97.49722 25.90139),https://www.wunderground.com/history/monthly/us/tx/brownsville/KBRO,66.42,64.91,62.67
33,brownsville,Texas,2301,US-Mexico Border,12/1/2018 0:00,Truck Containers Empty,8818,POINT (-97.49722 25.90139),https://www.wunderground.com/history/monthly/us/tx/brownsville/KBRO,66.42,64.91,62.67
34,eastport,Maine,103,US-Canada Border,12/1/2018 0:00,Truck Containers Empty,89,POINT (-66.99387 44.90357),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
35,eastport,Maine,103,US-Canada Border,12/1/2018 0:00,Trucks,151,POINT (-66.99387 44.90357),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
36,eastport,Idaho,3302,US-Canada Border,12/1/2018 0:00,Truck Containers Full,2748,POINT (-116.18027999999998 48.99944),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
37,eastport,Idaho,3302,US-Canada Border,12/1/2018 0:00,Personal Vehicles,3951,POINT (-116.18027999999998 48.99944),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
38,eastport,Idaho,3302,US-Canada Border,12/1/2018 0:00,Bus Passengers,58,POINT (-116.18027999999998 48.99944),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
39,eastport,Idaho,3302,US-Canada Border,12/1/2018 0:00,Train Passengers,220,POINT (-116.18027999999998 48.99944),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
40,eastport,Idaho,3302,US-Canada Border,12/1/2018 0:00,Trucks,3481,POINT (-116.18027999999998 48.99944),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
41,eastport,Maine,103,US-Canada Border,12/1/2018 0:00,Personal Vehicle Passengers,14054,POINT (-66.99387 44.90357),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
42,eastport,Idaho,3302,US-Canada Border,12/1/2018 0:00,Pedestrians,220,POINT (-116.18027999999998 48.99944),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
43,eastport,Maine,103,US-Canada Border,12/1/2018 0:00,Truck Containers Full,62,POINT (-66.99387 44.90357),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
44,eastport,Idaho,3302,US-Canada Border,12/1/2018 0:00,Personal Vehicle Passengers,8884,POINT (-116.18027999999998 48.99944),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
45,eastport,Maine,103,US-Canada Border,12/1/2018 0:00,Buses,1,POINT (-66.99387 44.90357),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
46,eastport,Idaho,3302,US-Canada Border,12/1/2018 0:00,Rail Containers Empty,559,POINT (-116.18027999999998 48.99944),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
47,eastport,Idaho,3302,US-Canada Border,12/1/2018 0:00,Buses,2,POINT (-116.18027999999998 48.99944),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
48,eastport,Idaho,3302,US-Canada Border,12/1/2018 0:00,Truck Containers Empty,755,POINT (-116.18027999999998 48.99944),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
49,eastport,Idaho,3302,US-Canada Border,12/1/2018 0:00,Trains,110,POINT (-116.18027999999998 48.99944),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
50,eastport,Maine,103,US-Canada Border,12/1/2018 0:00,Personal Vehicles,9023,POINT (-66.99387 44.90357),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
51,eastport,Maine,103,US-Canada Border,12/1/2018 0:00,Pedestrians,2,POINT (-66.99387 44.90357),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
52,eastport,Maine,103,US-Canada Border,12/1/2018 0:00,Bus Passengers,23,POINT (-66.99387 44.90357),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
53,eastport,Idaho,3302,US-Canada Border,12/1/2018 0:00,Rail Containers Full,11293,POINT (-116.18027999999998 48.99944),https://www.wunderground.com/history/monthly/us/me/eastport/CYSJ,56.19,44.05,37.76
54,calais,Maine,115,US-Canada Border,12/1/2018 0:00,Trucks,4504,POINT (-67.27917 45.18889),https://www.wunderground.com/history/monthly/us/me/calais/CYFC,60.78,45.59,37.9
55,calais,Maine,115,US-Canada Border,12/1/2018 0:00,Personal Vehicles,50307,POINT (-67.27917 45.18889),https://www.wunderground.com/history/monthly/us/me/calais/CYFC,60.78,45.59,37.9
56,calais,Maine,115,US-Canada Border,12/1/2018 0:00,Truck Containers Full,3028,POINT (-67.27917 45.18889),https://www.wunderground.com/history/monthly/us/me/calais/CYFC,60.78,45.59,37.9
57,calais,Maine,115,US-Canada Border,12/1/2018 0:00,Pedestrians,310,POINT (-67.27917 45.18889),https://www.wunderground.com/history/monthly/us/me/calais/CYFC,60.78,45.59,37.9
58,calais,Maine,115,US-Canada Border,12/1/2018 0:00,Rail Containers Empty,30,POINT (-67.27917 45.18889),https://www.wunderground.com/history/monthly/us/me/calais/CYFC,60.78,45.59,37.9
59,calais,Maine,115,US-Canada Border,12/1/2018 0:00,Personal Vehicle Passengers,82395,POINT (-67.27917 45.18889),https://www.wunderground.com/history/monthly/us/me/calais/CYFC,60.78,45.59,37.9
60,calais,Maine,115,US-Canada Border,12/1/2018 0:00,Buses,3,POINT (-67.27917 45.18889),https://www.wunderground.com/history/monthly/us/me/calais/CYFC,60.78,45.59,37.9
61,calais,Maine,115,US-Canada Border,12/1/2018 0:00,Trains,11,POINT (-67.27917 45.18889),https://www.wunderground.com/history/monthly/us/me/calais/CYFC,60.78,45.59,37.9
62,calais,Maine,115,US-Canada Border,12/1/2018 0:00,Bus Passengers,145,POINT (-67.27917 45.18889),https://www.wunderground.com/history/monthly/us/me/calais/CYFC,60.78,45.59,37.9
63,calais,Maine,115,US-Canada Border,12/1/2018 0:00,Train Passengers,22,POINT (-67.27917 45.18889),https://www.wunderground.com/history/monthly/us/me/calais/CYFC,60.78,45.59,37.9
64,calais,Maine,115,US-Canada Border,12/1/2018 0:00,Rail Containers Full,17,POINT (-67.27917 45.18889),https://www.wunderground.com/history/monthly/us/me/calais/CYFC,60.78,45.59,37.9
65,calais,Maine,115,US-Canada Border,12/1/2018 0:00,Truck Containers Empty,1537,POINT (-67.27917 45.18889),https://www.wunderground.com/history/monthly/us/me/calais/CYFC,60.78,45.59,37.9
66,sarles,North Dakota,3409,US-Canada Border,12/1/2018 0:00,Personal Vehicles,264,POINT (-98.99457 48.941050000000004),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.92,31.72
67,sarles,North Dakota,3409,US-Canada Border,12/1/2018 0:00,Bus Passengers,40,POINT (-98.99457 48.941050000000004),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.92,31.72
68,sarles,North Dakota,3409,US-Canada Border,12/1/2018 0:00,Truck Containers Full,44,POINT (-98.99457 48.941050000000004),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.92,31.72
69,sarles,North Dakota,3409,US-Canada Border,12/1/2018 0:00,Truck Containers Empty,41,POINT (-98.99457 48.941050000000004),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.92,31.72
70,sarles,North Dakota,3409,US-Canada Border,12/1/2018 0:00,Trucks,85,POINT (-98.99457 48.941050000000004),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.92,31.72
71,sarles,North Dakota,3409,US-Canada Border,12/1/2018 0:00,Personal Vehicle Passengers,546,POINT (-98.99457 48.941050000000004),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.92,31.72
72,sarles,North Dakota,3409,US-Canada Border,12/1/2018 0:00,Buses,6,POINT (-98.99457 48.941050000000004),https://www.wunderground.com/history/monthly/us/nd/sarles/KDVL,32.08,31.92,31.72
73,lukeville,Arizona,2602,US-Mexico Border,12/1/2018 0:00,Personal Vehicle Passengers,56937,POINT (-112.81500000000001 31.8825),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
74,lukeville,Arizona,2602,US-Mexico Border,12/1/2018 0:00,Trucks,20,POINT (-112.81500000000001 31.8825),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
75,lukeville,Arizona,2602,US-Mexico Border,12/1/2018 0:00,Buses,60,POINT (-112.81500000000001 31.8825),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
76,lukeville,Arizona,2602,US-Mexico Border,12/1/2018 0:00,Pedestrians,5588,POINT (-112.81500000000001 31.8825),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
77,lukeville,Arizona,2602,US-Mexico Border,12/1/2018 0:00,Truck Containers Full,20,POINT (-112.81500000000001 31.8825),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
78,lukeville,Arizona,2602,US-Mexico Border,12/1/2018 0:00,Bus Passengers,324,POINT (-112.81500000000001 31.8825),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
79,lukeville,Arizona,2602,US-Mexico Border,12/1/2018 0:00,Personal Vehicles,24050,POINT (-112.81500000000001 31.8825),https://www.wunderground.com/history/monthly/us/az/lukeville/MMPE,,,
80,scobey,Montana,3309,US-Canada Border,12/1/2018 0:00,Personal Vehicles,434,POINT (-105.44272 48.80707),https://www.wunderground.com/history/monthly/us/mt/scobey/KOLF,39.38,36.59,34.54
81,scobey,Montana,3309,US-Canada Border,12/1/2018 0:00,Truck Containers Empty,18,POINT (-105.44272 48.80707),https://www.wunderground.com/history/monthly/us/mt/scobey/KOLF,39.38,36.59,34.54
82,scobey,Montana,3309,US-Canada Border,12/1/2018 0:00,Trucks,20,POINT (-105.44272 48.80707),https://www.wunderground.com/history/monthly/us/mt/scobey/KOLF,39.38,36.59,34.54
83,scobey,Montana,3309,US-Canada Border,12/1/2018 0:00,Truck Containers Full,2,POINT (-105.44272 48.80707),https://www.wunderground.com/history/monthly/us/mt/scobey/KOLF,39.38,36.59,34.54
84,scobey,Montana,3309,US-Canada Border,12/1/2018 0:00,Personal Vehicle Passengers,815,POINT (-105.44272 48.80707),https://www.wunderground.com/history/monthly/us/mt/scobey/KOLF,39.38,36.59,34.54
85,massena,New York,704,US-Canada Border,12/1/2018 0:00,Personal Vehicles,69569,POINT (-74.74 44.98944),https://www.wunderground.com/history/monthly/us/ny/massena/KMSS,43.97,41.13,38.17
86,massena,New York,704,US-Canada Border,12/1/2018 0:00,Truck Containers Empty,576,POINT (-74.74 44.98944),https://www.wunderground.com/history/monthly/us/ny/massena/KMSS,43.97,41.13,38.17
87,massena,New York,704,US-Canada Border,12/1/2018 0:00,Pedestrians,24,POINT (-74.74 44.98944),https://www.wunderground.com/history/monthly/us/ny/massena/KMSS,43.97,41.13,38.17
88,massena,New York,704,US-Canada Border,12/1/2018 0:00,Trucks,1741,POINT (-74.74 44.98944),https://www.wunderground.com/history/monthly/us/ny/massena/KMSS,43.97,41.13,38.17
89,massena,New York,704,US-Canada Border,12/1/2018 0:00,Buses,252,POINT (-74.74 44.98944),https://www.wunderground.com/history/monthly/us/ny/massena/KMSS,43.97,41.13,38.17
90,massena,New York,704,US-Canada Border,12/1/2018 0:00,Truck Containers Full,1168,POINT (-74.74 44.98944),https://www.wunderground.com/history/monthly/us/ny/massena/KMSS,43.97,41.13,38.17
91,massena,New York,704,US-Canada Border,12/1/2018 0:00,Bus Passengers,2462,POINT (-74.74 44.98944),https://www.wunderground.com/history/monthly/us/ny/massena/KMSS,43.97,41.13,38.17
92,massena,New York,704,US-Canada Border,12/1/2018 0:00,Personal Vehicle Passengers,120108,POINT (-74.74 44.98944),https://www.wunderground.com/history/monthly/us/ny/massena/KMSS,43.97,41.13,38.17
93,lynden,Washington,3023,US-Canada Border,12/1/2018 0:00,Trucks,2924,POINT (-122.44316000000002 48.94802),https://www.wunderground.com/history/monthly/us/wa/lynden/CYXX,41.54,40.19,38.71
94,lynden,Washington,3023,US-Canada Border,12/1/2018 0:00,Personal Vehicle Passengers,89365,POINT (-122.44316000000002 48.94802),https://www.wunderground.com/history/monthly/us/wa/lynden/CYXX,41.54,40.19,38.71
95,lynden,Washington,3023,US-Canada Border,12/1/2018 0:00,Buses,4,POINT (-122.44316000000002 48.94802),https://www.wunderground.com/history/monthly/us/wa/lynden/CYXX,41.54,40.19,38.71
96,lynden,Washington,3023,US-Canada Border,12/1/2018 0:00,Personal Vehicles,43702,POINT (-122.44316000000002 48.94802),https://www.wunderground.com/history/monthly/us/wa/lynden/CYXX,41.54,40.19,38.71
97,lynden,Washington,3023,US-Canada Border,12/1/2018 0:00,Pedestrians,64,POINT (-122.44316000000002 48.94802),https://www.wunderground.com/history/monthly/us/wa/lynden/CYXX,41.54,40.19,38.71
98,lynden,Washington,3023,US-Canada Border,12/1/2018 0:00,Truck Containers Full,409,POINT (-122.44316000000002 48.94802),https://www.wunderground.com/history/monthly/us/wa/lynden/CYXX,41.54,40.19,38.71
99,lynden,Washington,3023,US-Canada Border,12/1/2018 0:00,Bus Passengers,126,POINT (-122.44316000000002 48.94802),https://www.wunderground.com/history/monthly/us/wa/lynden/CYXX,41.54,40.19,38.71
100,lynden,Washington,3023,US-Canada Border,12/1/2018 0:00,Truck Containers Empty,2541,POINT (-122.44316000000002 48.94802),https://www.wunderground.com/history/monthly/us/wa/lynden/CYXX,41.54,40.19,38.71
101,bridgewater,Maine,127,US-Canada Border,12/1/2018 0:00,Personal Vehicle Passengers,5248,POINT (-67.84262 46.41923),https://www.wunderground.com/history/monthly/us/me/bridgewater/KPQI,53.48,40.59,33.75
102,bridgewater,Maine,127,US-Canada Border,12/1/2018 0:00,Truck Containers Full,64,POINT (-67.84262 46.41923),https://www.wunderground.com/history/monthly/us/me/bridgewater/KPQI,53.48,40.59,33.75
103,bridgewater,Maine,127,US-Canada Border,12/1/2018 0:00,Trucks,388,POINT (-67.84262 46.41923),https://www.wunderground.com/history/monthly/us/me/bridgewater/KPQI,53.48,40.59,33.75
104,bridgewater,Maine,127,US-Canada Border,12/1/2018 0:00,Personal Vehicles,2996,POINT (-67.84262 46.41923),https://www.wunderground.com/history/monthly/us/me/bridgewater/KPQI,53.48,40.59,33.75
105,bridgewater,Maine,127,US-Canada Border,12/1/2018 0:00,Truck Containers Empty,324,POINT (-67.84262 46.41923),https://www.wunderground.com/history/monthly/us/me/bridgewater/KPQI,53.48,40.59,33.75
106,blaine,Washington,3004,US-Canada Border,12/1/2018 0:00,Trucks,27497,POINT (-122.74583 48.99389),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
107,blaine,Washington,3004,US-Canada Border,12/1/2018 0:00,Personal Vehicles,323186,POINT (-122.74583 48.99389),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
108,blaine,Washington,3004,US-Canada Border,12/1/2018 0:00,Truck Containers Empty,8223,POINT (-122.74583 48.99389),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
109,blaine,Washington,3004,US-Canada Border,12/1/2018 0:00,Train Passengers,4475,POINT (-122.74583 48.99389),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
110,blaine,Washington,3004,US-Canada Border,12/1/2018 0:00,Rail Containers Full,9233,POINT (-122.74583 48.99389),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
111,blaine,Washington,3004,US-Canada Border,12/1/2018 0:00,Rail Containers Empty,8661,POINT (-122.74583 48.99389),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
112,blaine,Washington,3004,US-Canada Border,12/1/2018 0:00,Buses,877,POINT (-122.74583 48.99389),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
113,blaine,Washington,3004,US-Canada Border,12/1/2018 0:00,Bus Passengers,16550,POINT (-122.74583 48.99389),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
114,blaine,Washington,3004,US-Canada Border,12/1/2018 0:00,Truck Containers Full,19686,POINT (-122.74583 48.99389),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
115,blaine,Washington,3004,US-Canada Border,12/1/2018 0:00,Personal Vehicle Passengers,637811,POINT (-122.74583 48.99389),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
116,blaine,Washington,3004,US-Canada Border,12/1/2018 0:00,Trains,224,POINT (-122.74583 48.99389),https://www.wunderground.com/history/monthly/us/wa/blaine/KBLI,44.2,41.64,40.08
117,nogales,Arizona,2604,US-Mexico Border,12/1/2018 0:00,Personal Vehicles,307889,POINT (-110.93361 31.340279999999996),https://www.wunderground.com/history/monthly/us/az/nogales/KOLS,61.79,59.81,58.71
118,nogales,Arizona,2604,US-Mexico Border,12/1/2018 0:00,Truck Containers Full,23934,POINT (-110.93361 31.340279999999996),https://www.wunderground.com/history/monthly/us/az/nogales/KOLS,61.79,59.81,58.71
119,nogales,Arizona,2604,US-Mexico Border,12/1/2018 0:00,Pedestrians,295702,POINT (-110.93361 31.340279999999996),https://www.wunderground.com/history/monthly/us/az/nogales/KOLS,61.79,59.81,58.71
120,nogales,Arizona,2604,US-Mexico Border,12/1/2018 0:00,Bus Passengers,14447,POINT (-110.93361 31.340279999999996),https://www.wunderground.com/history/monthly/us/az/nogales/KOLS,61.79,59.81,58.71
121,nogales,Arizona,2604,US-Mexico Border,12/1/2018 0:00,Truck Containers Empty,5176,POINT (-110.93361 31.340279999999996),https://www.wunderground.com/history/monthly/us/az/nogales/KOLS,61.79,59.81,58.71
122,nogales,Arizona,2604,US-Mexico Border,12/1/2018 0:00,Trains,61,POINT (-110.93361 31.340279999999996),https://www.wunderground.com/history/monthly/us/az/nogales/KOLS,61.79,59.81,58.71
123,nogales,Arizona,2604,US-Mexico Border,12/1/2018 0:00,Personal Vehicle Passengers,647539,POINT (-110.93361 31.340279999999996),https://www.wunderground.com/history/monthly/us/az/nogales/KOLS,61.79,59.81,58.71
124,nogales,Arizona,2604,US-Mexico Border,12/1/2018 0:00,Trucks,28352,POINT (-110.93361 31.340279999999996),https://www.wunderground.com/history/monthly/us/az/nogales/KOLS,61.79,59.81,58.71
125,nogales,Arizona,2604,US-Mexico Border,12/1/2018 0:00,Rail Containers Full,2487,POINT (-110.93361 31.340279999999996),https://www.wunderground.com/history/monthly/us/az/nogales/KOLS,61.79,59.81,58.71
126,nogales,Arizona,2604,US-Mexico Border,12/1/2018 0:00,Rail Containers Empty,3460,POINT (-110.93361 31.340279999999996),https://www.wunderground.com/history/monthly/us/az/nogales/KOLS,61.79,59.81,58.71
127,nogales,Arizona,2604,US-Mexico Border,12/1/2018 0:00,Train Passengers,183,POINT (-110.93361 31.340279999999996),https://www.wunderground.com/history/monthly/us/az/nogales/KOLS,61.79,59.81,58.71
128,nogales,Arizona,2604,US-Mexico Border,12/1/2018 0:00,Buses,614,POINT (-110.93361 31.340279999999996),https://www.wunderground.com/history/monthly/us/az/nogales/KOLS,61.79,59.81,58.71
129,pembina,North Dakota,3401,US-Canada Border,12/1/2018 0:00,Train Passengers,242,POINT (-97.24333 48.96639),https://www.wunderground.com/history/monthly/us/nd/pembina/CYWG,32.06,31.2,30.46
130,pembina,North Dakota,3401,US-Canada Border,12/1/2018 0:00,Truck Containers Empty,2748,POINT (-97.24333 48.96639),https://www.wunderground.com/history/monthly/us/nd/pembina/CYWG,32.06,31.2,30.46
131,pembina,North Dakota,3401,US-Canada Border,12/1/2018 0:00,Trains,121,POINT (-97.24333 48.96639),https://www.wunderground.com/history/monthly/us/nd/pembina/CYWG,32.06,31.2,30.46
132,pembina,North Dakota,3401,US-Canada Border,12/1/2018 0:00,Bus Passengers,1091,POINT (-97.24333 48.96639),https://www.wunderground.com/history/monthly/us/nd/pembina/CYWG,32.06,31.2,30.46
133,pembina,North Dakota,3401,US-Canada Border,12/1/2018 0:00,Trucks,15874,POINT (-97.24333 48.96639),https://www.wunderground.com/history/monthly/us/nd/pembina/CYWG,32.06,31.2,30.46
134,pembina,North Dakota,3401,US-Canada Border,12/1/2018 0:00,Personal Vehicles,16931,POINT (-97.24333 48.96639),https://www.wunderground.com/history/monthly/us/nd/pembina/CYWG,32.06,31.2,30.46
135,pembina,North Dakota,3401,US-Canada Border,12/1/2018 0:00,Rail Containers Full,12567,POINT (-97.24333 48.96639),https://www.wunderground.com/history/monthly/us/nd/pembina/CYWG,32.06,31.2,30.46
136,pembina,North Dakota,3401,US-Canada Border,12/1/2018 0:00,Buses,34,POINT (-97.24333 48.96639),https://www.wunderground.com/history/monthly/us/nd/pembina/CYWG,32.06,31.2,30.46
